timestamp;message
"2020-08-25T00:35:48.209036Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.PRODUCT_DETECTING_DONE"
"2020-08-25T00:35:47.565335Z";"Corners: [[341, 65], [1644, 65], [1644, 861], [341, 861]]"
"2020-08-25T00:35:47.565074Z";"DONE - Product detected: ABC123; with goodness: 314"
"2020-08-25T00:35:39.134869Z";"Finding Instructions from image"
"2020-08-25T00:35:21.828736Z";"Corners: [[343, 67], [1645, 67], [1645, 861], [343, 861]]"
"2020-08-25T00:35:21.82836Z";"DONE - Product detected: ABC123; with goodness: 333"
"2020-08-25T00:35:13.116237Z";"Finding Instructions from image"
"2020-08-25T00:35:12.654686Z";"SIFT detects the instructions for the first time"
"2020-08-25T00:35:12.628819Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.PRODUCT_DETECTING"
"2020-08-25T00:35:12.616923Z";"Checking lifter"
"2020-08-25T00:23:33.342615Z";"Unlinking the conveyor"
"2020-08-25T00:23:33.33725Z";"Whole cycle: <Cycle>1242</Cycle> seconds"
"2020-08-25T00:23:33.326823Z";"Dispensing cycle: <DispensingCycle>1205</DispensingCycle> seconds"
"2020-08-25T00:23:33.306701Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.PRODUCT_WORK_DONE"
"2020-08-25T00:23:33.297321Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_PRODUCT_DONE"
"2020-08-25T00:23:27.688304Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:23:18.665275Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:23:18.645713Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:23:10.142705Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:23:10.107387Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:23:00.081434Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:23:00.060886Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:22:49.428482Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:22:49.407815Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:22:41.8981Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:22:41.879391Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:22:28.734134Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:22:28.712594Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:22:18.401717Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:22:18.368561Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:22:06.540717Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:22:06.515835Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:21:59.018153Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:21:58.99389Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:21:51.298314Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:21:51.261761Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:21:43.462087Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:21:43.428582Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:21:35.720347Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:21:35.684093Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:21:21.947212Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:21:21.923903Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:21:14.203821Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:21:14.182859Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:21:00.246409Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:21:00.22298Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:20:43.184668Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:20:43.138087Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:20:29.080961Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:20:29.061693Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:20:21.458929Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:20:21.427072Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:20:05.376588Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:20:05.357734Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:19:51.814767Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:19:51.791259Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:19:44.586884Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:19:44.565009Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:19:30.825881Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:19:30.799082Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:19:20.689151Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:19:20.665119Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:19:13.056752Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:19:13.032045Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:18:59.170548Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:18:59.151639Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:18:24.099005Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:18:24.080575Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:17:48.75016Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:17:48.726878Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:16:44.454844Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:16:44.435628Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:16:09.401665Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:16:09.380929Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:15:46.705613Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:15:46.680584Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:15:37.655342Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:15:37.635643Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:15:08.440835Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:15:08.41672Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:14:45.925336Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:14:45.899031Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:13:54.100862Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:13:54.076562Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:13:31.907717Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:13:31.877022Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:13:08.288462Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:13:08.265013Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:10:14.610983Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:10:14.587813Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:09:58.228363Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:09:58.207316Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:09:34.232368Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:09:34.213984Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:09:17.857158Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:09:17.83239Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:09:01.387687Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:09:01.363537Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:08:37.169425Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:08:37.144058Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:08:20.380893Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:08:20.356816Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:05:24.545698Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:05:24.526502Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:05:07.362493Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:05:07.342989Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:04:51.985236Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:04:51.965456Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:04:28.176497Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:04:28.151761Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:04:11.292211Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:04:11.26904Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:03:47.671668Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:03:47.652751Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-25T00:03:28.399481Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-25T00:03:28.378261Z";"Detection cycle: <DetectionCycle>37</DetectionCycle> seconds"
"2020-08-25T00:03:28.356266Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.PRODUCT_DETECTING_DONE"
"2020-08-25T00:03:27.490664Z";"Corners: [[341, 65], [1644, 65], [1644, 861], [341, 861]]"
"2020-08-25T00:03:27.484135Z";"DONE - Product detected: ABC123; with goodness: 306"
"2020-08-25T00:03:18.554649Z";"Finding Instructions from image"
"2020-08-25T00:03:00.670087Z";"Corners: [[342, 66], [1644, 66], [1644, 861], [342, 861]]"
"2020-08-25T00:03:00.664699Z";"DONE - Product detected: ABC123; with goodness: 308"
"2020-08-25T00:02:51.727085Z";"Finding Instructions from image"
"2020-08-25T00:02:51.159742Z";"SIFT detects the instructions for the first time"
"2020-08-25T00:02:51.105664Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.PRODUCT_DETECTING"
"2020-08-25T00:02:51.08611Z";"Checking lifter"
"2020-08-25T00:00:06.670393Z";"Unlinking the conveyor"
"2020-08-25T00:00:06.670082Z";"Whole cycle: <Cycle>1238</Cycle> seconds"
"2020-08-25T00:00:06.663571Z";"Dispensing cycle: <DispensingCycle>1205</DispensingCycle> seconds"
"2020-08-25T00:00:06.639982Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.PRODUCT_WORK_DONE"
"2020-08-25T00:00:06.624334Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_PRODUCT_DONE"
"2020-08-25T00:00:00.944524Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:59:51.914779Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:59:51.895796Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:59:43.079717Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:59:43.058213Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:59:33.034494Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:59:33.009622Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:59:22.586236Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:59:22.561605Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:59:14.659539Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:59:14.623015Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:59:00.898526Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:59:00.862498Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:58:50.325384Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:58:50.307018Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:58:38.360475Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:58:38.339964Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:58:30.744453Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:58:30.712191Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:58:23.105987Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:58:23.076071Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:58:15.673045Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:58:15.642775Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:58:08.019766Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:58:07.999935Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:57:54.254291Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:57:54.227417Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:57:46.51917Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:57:46.495848Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:57:32.453191Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:57:32.427693Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:57:15.863752Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:57:15.839514Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:57:02.600766Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:57:02.5808Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:56:55.157759Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:56:55.139435Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:56:38.684486Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:56:38.663599Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:56:25.02228Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:56:24.991359Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:56:17.78057Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:56:17.761506Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:56:04.72692Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:56:04.703623Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:55:54.365276Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:55:54.346056Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:55:47.14255Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:55:47.112962Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:55:33.265471Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:55:33.240136Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:54:58.29157Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:54:58.268293Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:54:23.429541Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:54:23.409888Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:53:18.915165Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:53:18.900613Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:52:43.757777Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:52:43.739031Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:52:20.939483Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:52:20.914672Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:52:12.006577Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:52:11.988453Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:51:42.778246Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:51:42.746693Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:51:20.562133Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:51:20.535874Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:50:28.721974Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:50:28.697689Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:50:06.406551Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:50:06.387142Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:49:42.994125Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:49:42.974018Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:46:48.362491Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:46:48.341728Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:46:31.898357Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:46:31.869535Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:46:07.979786Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:46:07.958956Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:45:51.51787Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:45:51.480886Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:45:34.831082Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:45:34.807461Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:45:10.099839Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:45:10.081392Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:44:53.322592Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:44:53.303184Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:41:56.878025Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:41:56.857192Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:41:39.9957Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:41:39.975589Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:41:24.342317Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:41:24.301262Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:41:00.608665Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:41:00.589164Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:40:43.635297Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:40:43.600216Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:40:20.120363Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:40:20.094481Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING_DONE"
"2020-08-24T23:40:01.346637Z";"Node path: ['SolutionInfo', 'work_phase'] new value: WorkPhase.DISPENSING"
"2020-08-24T23:40:01.34589Z";"Detection cycle: <DetectionCycle>33</DetectionCycle> seconds"
